fold,subgroup,level,n,RMSE,MAE,R2
9,bpm_tertile,high,313,22.361630269032855,18.99029672640962,-2.5524877878222867
9,bpm_tertile,low,265,14.32828860570169,13.872245212770858,-15.252293771982117
9,bpm_tertile,mid,270,4.4957650260488675,3.871694494176794,-0.3530033801514023
10,overall,all,598,15.410947071863664,12.36167852854649,-0.01620554183368217
10,gender,F,314,14.402948467189423,11.035367200329045,-0.19032691505108335
10,gender,M,284,16.453698683413176,13.828093166082677,0.0069325155493781265
10,language,English,317,18.316076424688273,15.122144849518497,-0.10996192767239399
10,language,Tamil,281,11.267792634206996,9.247558159336076,-0.03071894710686207
10,bpm_tertile,high,217,21.46931771176788,19.231153461790303,-3.972127492404363
10,bpm_tertile,low,171,14.84743372098213,14.088150604426513,-10.854187190226948
10,bpm_tertile,mid,210,4.527643186938566,3.8573795500255765,-0.3397229055675133
